,Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
38,1665071890.0325165,0,57490,0,GPS1_Frame,42.328155517578125,-71.10193634033203,56.59999847412109,40.28125,-16.0,5,19,T
39,1665071891.0364797,0,57491,0,GPS1_Frame,42.32815170288086,-71.10192108154297,56.59999847412109,41.45431710342775,-16.565041411520525,5,19,T
40,1665071892.036776,0,57492,0,GPS1_Frame,42.3281478881836,-71.1019058227539,56.59999847412109,42.5,-17.0,5,19,T
41,1665071893.0362115,0,57493,0,GPS1_Frame,42.32814407348633,-71.10189056396484,56.59999847412109,43.5625,-17.5,5,19,T
42,1665071894.036229,0,57494,0,GPS1_Frame,42.32814025878906,-71.10188293457031,56.5,44.6875,-18.0,4,19,T
43,1665071895.0446093,0,57495,0,GPS1_Frame,42.3281364440918,-71.10186767578125,56.5,45.8125,-18.5,5,19,T
44,1665071896.0392528,0,57496,0,GPS1_Frame,42.32813262939453,-71.10185241699219,56.5,46.9375,-19.0,5,19,T
45,1665071897.040545,0,57497,0,GPS1_Frame,42.32812881469727,-71.10183715820312,56.400001525878906,48.08576446079134,-19.78844666107698,4,19,T
46,1665071898.0309927,0,57498,0,GPS1_Frame,42.328125,-71.1018295288086,56.400001525878906,49.15625,-20.0,4,19,T
47,1665071899.029978,0,57499,0,GPS1_Frame,42.328121185302734,-71.10181427001953,56.400001525878906,50.21875,-20.5,5,19,T
48,1665071900.0481896,0,57500,0,GPS1_Frame,42.32811737060547,-71.10179901123047,56.29999923706055,51.3125,-21.0,5,19,T
49,1665071901.0371902,0,57501,0,GPS1_Frame,42.3281135559082,-71.1017837524414,56.29999923706055,52.375,-21.5,5,19,T
50,1665071902.0342922,0,57502,0,GPS1_Frame,42.32810974121094,-71.10177612304688,56.29999923706055,53.5,-21.5,5,19,T
51,1665071903.037531,0,57503,0,GPS1_Frame,42.32810592651367,-71.10176086425781,56.29999923706055,54.60143060855186,-22.11114194401197,5,19,T
52,1665071904.0401404,0,57504,0,GPS1_Frame,42.328102111816406,-71.10174560546875,56.29999923706055,55.75364192186038,-22.76410444105135,5,19,T
53,1665071905.0522788,0,57505,0,GPS1_Frame,42.32809829711914,-71.10173034667969,56.20000076293945,56.90625,-23.0,5,19,T
54,1665071906.0411377,0,57506,0,GPS1_Frame,42.32809448242188,-71.10171508789062,56.20000076293945,58.181297489791355,-23.215944062634225,5,19,T
55,1665071907.0317206,0,57507,0,GPS1_Frame,42.32809066772461,-71.10169982910156,56.09999847412109,59.21875,-24.0,5,19,T
56,1665071908.0271535,0,57508,0,GPS1_Frame,42.328086853027344,-71.10169219970703,56.09999847412109,60.44098530719356,-24.374813490470427,5,19,T
57,1665071909.0357025,0,57509,0,GPS1_Frame,42.32808303833008,-71.10167694091797,56.09999847412109,61.4375,-25.0,5,19,T
58,1665071910.0393095,0,57510,0,GPS1_Frame,42.32807922363281,-71.1016616821289,56.09999847412109,62.53125,-25.5,5,19,T
59,1665071911.0408173,0,57511,0,GPS1_Frame,42.32807540893555,-71.10164642333984,56.0,63.53125,-26.0,5,19,T
60,1665071912.035565,0,57512,0,GPS1_Frame,42.32807540893555,-71.10163879394531,56.0,64.63790242404772,-25.988961445333643,5,19,T
61,1665071913.040017,0,57513,0,GPS1_Frame,42.32807922363281,-71.10163116455078,56.0,64.875,-25.5,5,19,T
62,1665071914.0297124,0,57514,0,GPS1_Frame,42.328086853027344,-71.10163116455078,56.0,65.25,-25.0,5,19,T
63,1665071915.0379865,0,57515,0,GPS1_Frame,42.32809448242188,-71.10162353515625,56.09999847412109,65.59375,-24.0,5,19,T
64,1665071916.046688,0,57516,0,GPS1_Frame,42.32809829711914,-71.10162353515625,56.09999847412109,65.875,-23.0,5,19,T
65,1665071917.028925,0,57517,0,GPS1_Frame,42.32810592651367,-71.10161590576172,56.09999847412109,66.22657506593934,-22.615350874106987,4,19,T
66,1665071918.0380328,0,57518,0,GPS1_Frame,42.32811737060547,-71.10161590576172,56.0,66.6754759064792,-21.453216884090462,4,19,T
67,1665071919.0363083,0,57519,0,GPS1_Frame,42.328125,-71.10160827636719,56.09999847412109,67.0625,-20.5,5,19,T
68,1665071920.034593,0,57520,0,GPS1_Frame,42.32813262939453,-71.10160064697266,56.09999847412109,67.53125,-19.5,5,19,T
69,1665071921.0412147,0,57521,0,GPS1_Frame,42.32814407348633,-71.10160064697266,56.09999847412109,67.9375,-18.5,5,19,T
70,1665071922.0388277,0,57522,0,GPS1_Frame,42.32815170288086,-71.10159301757812,56.09999847412109,68.18320252927994,-17.659200434318304,5,19,T
71,1665071923.0400696,0,57523,0,GPS1_Frame,42.32815933227539,-71.1015853881836,56.09999847412109,68.78125,-16.5,5,19,T
72,1665071924.0375016,0,57524,0,GPS1_Frame,42.32817077636719,-71.1015853881836,56.20000076293945,69.15357300340409,-15.727920740976778,4,19,T
73,1665071925.0456257,0,57525,0,GPS1_Frame,42.32817840576172,-71.10157775878906,56.20000076293945,69.56071425967811,-14.463191084511312,5,19,T
74,1665071926.0299194,0,57526,0,GPS1_Frame,42.32818603515625,-71.10157775878906,56.20000076293945,70.01876222086858,-13.57840295102819,4,19,T
75,1665071927.0358503,0,57527,0,GPS1_Frame,42.32819747924805,-71.10157012939453,56.20000076293945,70.44065696605642,-12.273277145097522,5,19,T
76,1665071928.03936,0,57528,0,GPS1_Frame,42.32820510864258,-71.10157012939453,56.20000076293945,70.625,-11.5,5,19,T
77,1665071929.042603,0,57529,0,GPS1_Frame,42.32821273803711,-71.1015625,56.20000076293945,71.03125,-10.5,5,19,T
78,1665071930.0377128,0,57530,0,GPS1_Frame,42.328224182128906,-71.10155487060547,56.20000076293945,71.31248296733565,-9.703531969840263,5,19,T
79,1665071931.0398257,0,57531,0,GPS1_Frame,42.32823181152344,-71.10155487060547,56.29999923706055,71.90625,-9.0,4,19,T
80,1665071932.039441,0,57532,0,GPS1_Frame,42.32823944091797,-71.10154724121094,56.29999923706055,72.3125,-8.0,5,19,T
81,1665071933.037801,0,57533,0,GPS1_Frame,42.328250885009766,-71.1015396118164,56.29999923706055,72.71587834170482,-7.104142519975903,5,19,T
82,1665071934.0392165,0,57534,0,GPS1_Frame,42.3282585144043,-71.1015396118164,56.20000076293945,73.22774258424316,-6.056843141274556,4,19,T
83,1665071935.034574,0,57535,0,GPS1_Frame,42.32826614379883,-71.10153198242188,56.29999923706055,73.59375,-5.0,5,19,T
84,1665071936.039506,0,57536,0,GPS1_Frame,42.32827377319336,-71.10153198242188,56.29999923706055,73.96875,-4.0,5,19,T
85,1665071937.0398736,0,57537,0,GPS1_Frame,42.32828140258789,-71.10152435302734,56.29999923706055,74.48961666194204,-3.609387636207896,5,19,T
86,1665071938.0407102,0,57538,0,GPS1_Frame,42.32828521728516,-71.10151672363281,56.29999923706055,74.9375,-2.5,5,19,T
87,1665071939.0400174,0,57539,0,GPS1_Frame,42.32829284667969,-71.10151672363281,56.20000076293945,75.49389439556951,-2.1990422604851982,5,19,T
88,1665071940.0420945,0,57540,0,GPS1_Frame,42.32830047607422,-71.10150909423828,56.29999923706055,75.77387571098261,-1.0998570496740558,5,19,T
89,1665071941.0476637,0,57541,0,GPS1_Frame,42.32830810546875,-71.10150146484375,56.29999923706055,76.03185968281966,-0.5220412598702114,5,19,T
90,1665071942.0391548,0,57542,0,GPS1_Frame,42.32831573486328,-71.10150146484375,56.29999923706055,76.5,0.5,5,19,T
91,1665071943.0405424,0,57543,0,GPS1_Frame,42.32832336425781,-71.10149383544922,56.29999923706055,76.8863923111954,1.3140936074497456,5,19,T
92,1665071944.0338287,0,57544,0,GPS1_Frame,42.32833099365234,-71.10149383544922,56.29999923706055,77.28371644251375,2.396210997665038,4,19,T
93,1665071945.0396209,0,57545,0,GPS1_Frame,42.32833862304688,-71.10148620605469,56.29999923706055,77.75,3.0,5,19,T
94,1665071946.052951,0,57546,0,GPS1_Frame,42.32835006713867,-71.10147857666016,56.29999923706055,78.1875,4.0,5,19,T
95,1665071947.0429063,0,57547,0,GPS1_Frame,42.3283576965332,-71.10147857666016,56.29999923706055,78.625,5.0,5,19,T
96,1665071948.0385013,0,57548,0,GPS1_Frame,42.32836532592773,-71.10147094726562,56.29999923706055,79.09375,6.0,4,19,T
97,1665071949.0399222,0,57549,0,GPS1_Frame,42.32837677001953,-71.1014633178711,56.29999923706055,79.6032917640852,6.734400602456848,5,19,T
98,1665071950.0411932,0,57550,0,GPS1_Frame,42.32838439941406,-71.1014633178711,56.29999923706055,79.9375,8.0,5,19,T
99,1665071951.0387576,0,57551,0,GPS1_Frame,42.328392028808594,-71.10145568847656,56.29999923706055,80.3125,9.0,4,19,T
100,1665071952.03787,0,57552,0,GPS1_Frame,42.328399658203125,-71.10145568847656,56.29999923706055,80.59375,10.0,5,19,T
101,1665071953.0332692,0,57553,0,GPS1_Frame,42.328407287597656,-71.10145568847656,56.29999923706055,80.46875,10.5,5,19,T
102,1665071954.0397742,0,57554,0,GPS1_Frame,42.32841110229492,-71.1014633178711,56.29999923706055,79.875,11.0,5,19,T
103,1665071955.0426276,0,57555,0,GPS1_Frame,42.32841110229492,-71.10147094726562,56.29999923706055,79.125,11.5,5,19,T
104,1665071956.0428004,0,57556,0,GPS1_Frame,42.32841491699219,-71.10147857666016,56.400001525878906,78.28125,11.5,5,19,T
105,1665071957.0390189,0,57557,0,GPS1_Frame,42.32841873168945,-71.10149383544922,56.29999923706055,77.4375,12.0,5,19,T
106,1665071958.0394905,0,57558,0,GPS1_Frame,42.32842254638672,-71.10150146484375,56.400001525878906,76.5,12.5,5,19,T
107,1665071959.0449429,0,57559,0,GPS1_Frame,42.328426361083984,-71.10151672363281,56.400001525878906,75.53125,13.0,5,19,T
108,1665071960.0411325,0,57560,0,GPS1_Frame,42.32843017578125,-71.10152435302734,56.400001525878906,74.80380510840463,13.477152589128515,5,19,T
109,1665071961.0426145,0,57561,0,GPS1_Frame,42.32843017578125,-71.1015396118164,56.5,73.625,13.5,5,19,T
110,1665071962.0359962,0,57562,0,GPS1_Frame,42.32843399047852,-71.10154724121094,56.5,72.7407861274663,13.986122662218966,5,19,T
111,1665071963.0426648,0,57563,0,GPS1_Frame,42.32843780517578,-71.1015625,56.5,71.6875,14.5,5,19,T
112,1665071964.0445354,0,57564,0,GPS1_Frame,42.32844161987305,-71.10157775878906,56.5,70.68570902900495,14.176915525825914,5,19,T
113,1665071965.0427103,0,57565,0,GPS1_Frame,42.32844543457031,-71.1015853881836,56.5,69.75,15.0,5,19,T
114,1665071966.043434,0,57566,0,GPS1_Frame,42.32844924926758,-71.10160064697266,56.59999847412109,68.81557463525542,15.662977383670961,5,19,T
115,1665071967.0424478,0,57567,0,GPS1_Frame,42.32845306396485,-71.10160827636719,56.59999847412109,67.78125,16.0,4,19,T
116,1665071968.0420015,0,57568,0,GPS1_Frame,42.32845687866211,-71.10162353515625,56.59999847412109,66.75,16.5,5,19,T
117,1665071969.0404038,0,57569,0,GPS1_Frame,42.328460693359375,-71.10163879394531,56.59999847412109,65.75,16.5,5,19,T
118,1665071970.0390224,0,57570,0,GPS1_Frame,42.328460693359375,-71.10164642333984,56.70000076293945,64.75,17.0,5,19,T
119,1665071971.0374513,0,57571,0,GPS1_Frame,42.32846450805664,-71.1016616821289,56.70000076293945,63.65625,17.5,5,19,T
120,1665071972.0398502,0,57572,0,GPS1_Frame,42.32846832275391,-71.10167694091797,56.70000076293945,62.625,18.0,4,19,T
121,1665071973.0428748,0,57573,0,GPS1_Frame,42.32847213745117,-71.1016845703125,56.79999923706055,61.50389878709133,18.402081144733323,5,19,T
122,1665071974.0384705,0,57574,0,GPS1_Frame,42.32847595214844,-71.10169982910156,56.79999923706055,60.59375,19.0,5,19,T
123,1665071975.0409782,0,57575,0,GPS1_Frame,42.3284797668457,-71.1017074584961,56.79999923706055,59.39555912083464,19.074783465857358,5,19,T
124,1665071976.0407865,0,57576,0,GPS1_Frame,42.32848358154297,-71.10172271728516,56.79999923706055,58.53125,19.5,5,19,T
125,1665071977.044038,0,57577,0,GPS1_Frame,42.32848739624024,-71.10173797607422,56.900001525878906,57.5,20.0,5,19,T
126,1665071978.0411122,0,57578,0,GPS1_Frame,42.3284912109375,-71.10175323486328,56.900001525878906,56.40625,20.5,5,19,T
127,1665071979.0400052,0,57579,0,GPS1_Frame,42.328495025634766,-71.10176086425781,56.900001525878906,55.237148912848276,20.53318677096637,5,19,T
128,1665071980.0347574,0,57580,0,GPS1_Frame,42.32849884033203,-71.10177612304688,56.900001525878906,54.40625,21.0,5,19,T
129,1665071981.0401368,0,57581,0,GPS1_Frame,42.3285026550293,-71.1017837524414,57.0,53.4832591016419,21.288337944258604,4,19,T
130,1665071982.0516548,0,57582,0,GPS1_Frame,42.3285026550293,-71.10179901123047,57.0,52.4375,22.0,5,19,T
131,1665071983.0427527,0,57583,0,GPS1_Frame,42.32850646972656,-71.10181427001953,57.0,51.40625,22.5,5,19,T
132,1665071984.040022,0,57584,0,GPS1_Frame,42.32851028442383,-71.10182189941406,57.0,50.375,23.0,5,19,T
133,1665071985.0444534,0,57585,0,GPS1_Frame,42.32851409912109,-71.10183715820312,57.09999847412109,49.40625,23.5,5,19,T
134,1665071986.044325,0,57586,0,GPS1_Frame,42.32851791381836,-71.10185241699219,57.09999847412109,48.34375,23.5,5,19,T
135,1665071987.0523388,0,57587,0,GPS1_Frame,42.328521728515625,-71.10186004638672,57.09999847412109,47.34375,24.0,5,19,T
136,1665071988.0422492,0,57588,0,GPS1_Frame,42.32852554321289,-71.10187530517578,57.20000076293945,46.3125,24.5,5,19,T
137,1665071989.0378976,0,57589,0,GPS1_Frame,42.32852935791016,-71.10188293457031,57.20000076293945,45.3125,25.0,5,19,T
138,1665071990.041501,0,57590,0,GPS1_Frame,42.32853317260742,-71.10189819335938,57.20000076293945,44.144895100081925,25.992004757409536,4,19,T
139,1665071991.044518,0,57591,0,GPS1_Frame,42.32853698730469,-71.10191345214844,57.29999923706055,43.3125,26.0,4,19,T
140,1665071992.0541542,0,57592,0,GPS1_Frame,42.32854080200195,-71.10192108154297,57.29999923706055,42.25,26.5,5,19,T
141,1665071993.042934,0,57593,0,GPS1_Frame,42.32854461669922,-71.10193634033203,57.29999923706055,40.87109311938207,26.28540679379188,5,19,T
142,1665071994.0442014,0,57594,0,GPS1_Frame,42.32854843139648,-71.1019515991211,57.29999923706055,40.15625,27.0,4,19,T
143,1665071995.043311,0,57595,0,GPS1_Frame,42.32855224609375,-71.10195922851562,57.400001525878906,39.09375,27.5,5,19,T
144,1665071996.041095,0,57596,0,GPS1_Frame,42.328556060791016,-71.10197448730469,57.400001525878906,38.03125,28.0,5,19,T
145,1665071997.0527642,0,57597,0,GPS1_Frame,42.32855987548828,-71.10198974609375,57.400001525878906,36.96875,28.5,5,19,T
146,1665071998.0355294,0,57598,0,GPS1_Frame,42.32855987548828,-71.10200500488281,57.5,35.83316422986833,28.82900564711993,5,19,T
147,1665071999.039479,0,57599,0,GPS1_Frame,42.32856369018555,-71.10201263427734,57.5,34.8125,29.5,5,19,T
148,1665072000.0415792,0,57600,0,GPS1_Frame,42.32856750488281,-71.1020278930664,57.5,33.71875,29.5,5,19,T
149,1665072001.0476525,0,57601,0,GPS1_Frame,42.32857131958008,-71.10204315185547,57.5,32.65625,30.0,5,19,T
150,1665072002.040354,0,57602,0,GPS1_Frame,42.328575134277344,-71.10205078125,57.59999847412109,31.6875,30.5,5,19,T
151,1665072003.0405676,0,57603,0,GPS1_Frame,42.32857894897461,-71.10206604003906,57.59999847412109,30.694327582161947,30.746212361377527,5,19,T
152,1665072004.0433202,0,57604,0,GPS1_Frame,42.32858276367188,-71.1020736694336,57.70000076293945,29.78125,31.5,5,19,T
153,1665072005.0407858,0,57605,0,GPS1_Frame,42.32858657836914,-71.10208892822266,57.79999923706055,28.75,31.5,5,19,T
154,1665072006.0431254,0,57606,0,GPS1_Frame,42.328590393066406,-71.10210418701172,57.79999923706055,27.424633263021875,31.628003596329986,5,19,T
155,1665072007.0365975,0,57607,0,GPS1_Frame,42.32859420776367,-71.10211181640625,57.79999923706055,26.9015860133238,32.6298540372466,5,19,T
156,1665072008.0407827,0,57608,0,GPS1_Frame,42.32859802246094,-71.10212707519531,57.900001525878906,25.257083114540787,33.241844291395275,5,19,T
157,1665072009.049198,0,57609,0,GPS1_Frame,42.3286018371582,-71.10214233398438,57.900001525878906,24.5,33.5,5,19,T
158,1665072010.0424948,0,57610,0,GPS1_Frame,42.32860565185547,-71.1021499633789,57.900001525878906,23.46875,34.0,4,19,T
159,1665072011.043048,0,57611,0,GPS1_Frame,42.328609466552734,-71.10216522216797,58.0,22.375,34.5,4,19,T
160,1665072012.039706,0,57612,0,GPS1_Frame,42.32861328125,-71.10218048095703,58.0,21.25,35.0,5,19,T
161,1665072013.0507674,0,57613,0,GPS1_Frame,42.32861709594727,-71.1021957397461,58.0,20.1875,35.0,5,19,T
162,1665072014.044772,0,57614,0,GPS1_Frame,42.32862091064453,-71.10220336914062,58.09999847412109,19.231052783484785,35.72730989529179,4,19,T
163,1665072015.0405183,0,57615,0,GPS1_Frame,42.3286247253418,-71.10221862792969,58.09999847412109,18.0625,36.0,5,19,T
164,1665072016.036369,0,57616,0,GPS1_Frame,42.32862854003906,-71.10223388671875,58.09999847412109,17.0625,36.5,5,19,T
165,1665072017.040386,0,57617,0,GPS1_Frame,42.32862854003906,-71.10224151611328,58.20000076293945,16.1875,37.0,5,19,T
166,1665072018.0412457,0,57618,0,GPS1_Frame,42.3286247253418,-71.10224914550781,58.20000076293945,15.4375,36.5,5,19,T
167,1665072019.043309,0,57619,0,GPS1_Frame,42.32861709594727,-71.10225677490234,58.20000076293945,15.0,35.5,5,19,T
168,1665072020.0404463,0,57620,0,GPS1_Frame,42.328609466552734,-71.10226440429688,58.29999923706055,14.59375,34.5,4,19,T
169,1665072021.040743,0,57621,0,GPS1_Frame,42.32859802246094,-71.10226440429688,58.29999923706055,14.281647431116282,33.88670338463574,4,19,T
170,1665072022.0435412,0,57622,0,GPS1_Frame,42.328590393066406,-71.1022720336914,58.29999923706055,13.78125,32.5,5,19,T
171,1665072023.0520897,0,57623,0,GPS1_Frame,42.32857894897461,-71.10227966308594,58.20000076293945,13.28125,31.5,5,19,T
172,1665072024.0433874,0,57624,0,GPS1_Frame,42.32857131958008,-71.10227966308594,58.20000076293945,12.84375,30.5,4,19,T
173,1665072025.0388849,0,57625,0,GPS1_Frame,42.32856369018555,-71.10228729248047,58.20000076293945,12.40625,29.5,5,19,T
174,1665072026.0829008,0,57626,0,GPS1_Frame,42.32855224609375,-71.102294921875,58.20000076293945,11.9375,28.5,5,19,T
175,1665072027.076002,0,57627,0,GPS1_Frame,42.32854461669922,-71.102294921875,58.20000076293945,11.5,27.5,4,19,T
176,1665072028.0887485,0,57628,0,GPS1_Frame,42.32853317260742,-71.10230255126953,58.20000076293945,10.956193527308109,26.20161861117979,5,19,T
177,1665072029.076825,0,57629,0,GPS1_Frame,42.32852554321289,-71.10230255126953,58.20000076293945,10.75,25.5,5,19,T
178,1665072030.047382,0,57630,0,GPS1_Frame,42.32851791381836,-71.10231018066406,58.20000076293945,10.581979148578077,24.563190278637183,5,19,T
179,1665072031.0755706,0,57631,0,GPS1_Frame,42.32850646972656,-71.1023178100586,58.09999847412109,9.875,23.5,5,19,T
180,1665072032.0445597,0,57632,0,GPS1_Frame,42.32849884033203,-71.1023178100586,58.09999847412109,9.5,22.5,5,19,T
181,1665072033.0762506,0,57633,0,GPS1_Frame,42.32848739624024,-71.10232543945312,58.09999847412109,9.15625,21.5,5,19,T
182,1665072034.0425906,0,57634,0,GPS1_Frame,42.3284797668457,-71.10233306884766,58.0,8.625,20.5,5,19,T
183,1665072035.077176,0,57635,0,GPS1_Frame,42.32846832275391,-71.10233306884766,58.0,8.125,19.5,5,19,T
184,1665072036.0499103,0,57636,0,GPS1_Frame,42.328460693359375,-71.10234069824219,58.0,7.65625,18.5,5,19,T
185,1665072037.0787554,0,57637,0,GPS1_Frame,42.32844924926758,-71.10234832763672,57.900001525878906,7.210411618378905,17.406236995112206,5,19,T
186,1665072038.0479522,0,57638,0,GPS1_Frame,42.32844161987305,-71.10234832763672,57.900001525878906,6.602351967238997,15.766049845551995,5,19,T
187,1665072039.078524,0,57639,0,GPS1_Frame,42.32843017578125,-71.10235595703125,57.900001525878906,6.4375,15.0,5,19,T
188,1665072040.0486834,0,57640,0,GPS1_Frame,42.32842254638672,-71.10235595703125,57.900001525878906,6.0625,14.0,5,19,T
189,1665072041.0758932,0,57641,0,GPS1_Frame,42.32841110229492,-71.10236358642578,57.79999923706055,5.5,13.0,5,19,T
190,1665072042.0467234,0,57642,0,GPS1_Frame,42.32840347290039,-71.10237121582031,57.79999923706055,4.9375,12.0,5,19,T
191,1665072043.068948,0,57643,0,GPS1_Frame,42.32839584350586,-71.10237884521484,57.79999923706055,4.34375,11.0,5,19,T
192,1665072044.046315,0,57644,0,GPS1_Frame,42.32838439941406,-71.10238647460938,57.79999923706055,3.84375,10.0,5,19,T
193,1665072045.0750184,0,57645,0,GPS1_Frame,42.32837677001953,-71.10238647460938,57.70000076293945,3.477118236326176,9.143997648041125,5,19,T
194,1665072046.0467362,0,57646,0,GPS1_Frame,42.32836532592773,-71.1023941040039,57.70000076293945,3.033808450215152,8.2003485340144,5,19,T
195,1665072047.0626135,0,57647,0,GPS1_Frame,42.3283576965332,-71.10240173339844,57.59999847412109,2.4375,7.0,5,19,T
196,1665072048.047057,0,57648,0,GPS1_Frame,42.328346252441406,-71.10240173339844,57.59999847412109,2.0,6.0,4,19,T
197,1665072049.0783095,0,57649,0,GPS1_Frame,42.32833862304688,-71.10240936279297,57.59999847412109,1.59375,5.0,4,19,T
198,1665072050.0467443,0,57650,0,GPS1_Frame,42.32832717895508,-71.1024169921875,57.59999847412109,1.2964528594744427,3.6575645174939906,5,19,T
