,Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
0,1665051334.0273485,0,51334,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
1,1665051335.0176916,0,51335,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,4,19,T
2,1665051336.0180357,0,51336,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
3,1665051337.0143678,0,51337,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
4,1665051338.0170047,0,51338,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.00232260433788914,0.01858039248441232,5,19,T
5,1665051339.0293224,0,51339,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
6,1665051340.0166109,0,51340,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.00219382321333498,-0.019070428441300535,5,19,T
7,1665051341.0172074,0,51341,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.013863292725432472,-0.013419361071742745,5,19,T
8,1665051342.0183372,0,51342,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
9,1665051343.016632,0,51343,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
10,1665051344.0273044,0,51344,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
11,1665051345.0172973,0,51345,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,-0.01432530139363407,-0.010096611076017855,5,19,T
12,1665051346.0123663,0,51346,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
13,1665051347.0159574,0,51347,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.027107351421498366,0.02819360973566389,4,19,T
14,1665051348.018054,0,51348,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
15,1665051349.0164795,0,51349,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,-0.019957034660688083,0.024537119762021914,5,19,T
16,1665051350.0162292,0,51350,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
17,1665051351.016526,0,51351,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
18,1665051352.0156226,0,51352,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
19,1665051353.0165508,0,51353,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,-0.02203523490374564,-0.009143272875186962,5,19,T
20,1665051354.026968,0,51354,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
21,1665051355.012359,0,51355,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
22,1665051356.012707,0,51356,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.5,0.0625,0.0,5,19,T
23,1665051357.0170038,0,51357,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.019044250025434813,-0.023809495098748704,5,19,T
24,1665051358.0160153,0,51358,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.03125,0.0,5,19,T
25,1665051359.0165207,0,51359,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.03125,0.0,5,19,T
26,1665051360.0167873,0,51360,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.03125,0.0,5,19,T
27,1665051361.0181022,0,51361,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.03125,0.0,5,19,T
28,1665051362.0157783,0,51362,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
29,1665051363.0168684,0,51363,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
30,1665051364.0125215,0,51364,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
31,1665051365.016778,0,51365,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
32,1665051366.0176125,0,51366,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.017367537592655476,0.007079946526942372,5,19,T
33,1665051367.0166478,0,51367,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
34,1665051368.0184677,0,51368,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,-0.006666829274814186,-0.007298123921508189,5,19,T
35,1665051369.018337,0,51369,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
36,1665051370.0247283,0,51370,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
37,1665051371.0165136,0,51371,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
38,1665051372.0178113,0,51372,0,GPS1_Frame,42.328643798828125,-71.10295867919922,62.400001525878906,0.0,0.0,5,19,T
