Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1731883667.9917526,2409,1731883667,990442037,imu1_frame,0,0,0,,-0.03956138070313283,0.034533304549089094,0.7382393717555318,0.6724916192963144,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.104823,0.023646,-0.347526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.335,0.46,-9.278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0397,-0.1345,0.4933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+095.330,+006.019,-000.128,-00.0397,-00.1345,+00.4933,+01.335,+00.460,-09.278,-00.104823,+00.023646,-00.347526*6E"
1731883668.0173733,2410,1731883668,15561580,imu1_frame,0,0,0,,-0.039636998487565495,0.033942357156075034,0.7356826266361071,0.6753131848315896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0949,-0.079037,-0.311567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.065,-0.187,-9.456,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0379,-0.1375,0.4944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+094.889,+005.979,-000.207,-00.0379,-00.1375,+00.4944,+01.065,-00.187,-09.456,+00.094900,-00.079037,-00.311567*60"
1731883668.0418322,2411,1731883668,40538311,imu1_frame,0,0,0,,-0.03503604994843818,0.034484426632118766,0.7326981352761921,0.6787759144862577,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.396461,-0.342155,-0.411637,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.979,-0.524,-10.077,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0332,-0.1373,0.4952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+094.384,+005.633,+000.171,-00.0332,-00.1373,+00.4952,+00.979,-00.524,-10.077,+00.396461,-00.342155,-00.411637*6E"
1731883668.0668337,2412,1731883668,65395593,imu1_frame,0,0,0,,-0.03098984755678285,0.0338922317200156,0.7283995463896339,0.6836117661339802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029773,-0.164582,-0.560575,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.331,0.141,-11.603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.028,-0.1351,0.499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+093.652,+005.249,+000.403,-00.0280,-00.1351,+00.4990,+01.331,+00.141,-11.603,+00.029773,-00.164582,-00.560575*67"
1731883668.0917156,2413,1731883668,90417623,imu1_frame,0,0,0,,-0.03319335176885332,0.032731978134892106,0.7239699800834739,0.6882545219202416,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.295724,0.227441,-0.477993,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.918,0.869,-10.892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0257,-0.1381,0.4979,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+092.902,+005.343,+000.098,-00.0257,-00.1381,+00.4979,+01.918,+00.869,-10.892,-00.295724,+00.227441,-00.477993*6A"
1731883668.1165679,2414,1731883668,115443944,imu1_frame,0,0,0,,-0.03846997990668517,0.031859986444526325,0.7208221668908136,0.6913178759648604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.262369,0.160536,-0.269668,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.053,0.777,-8.399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0272,-0.1473,0.4954,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+092.373,+005.711,-000.418,-00.0272,-00.1473,+00.4954,+02.053,+00.777,-08.399,-00.262369,+00.160536,-00.269668*67"
1731883668.1420586,2415,1731883668,140475749,imu1_frame,0,0,0,,-0.038077280538216934,0.030739779988334274,0.7187155818100132,0.6935799154362653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.10382,-0.173277,-0.309884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.594,-0.791,-9.88,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0251,-0.1478,0.4914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+092.015,+005.588,-000.497,-00.0251,-00.1478,+00.4914,+01.594,-00.791,-09.880,+00.103820,-00.173277,-00.309884*67"
1731883668.1667683,2416,1731883668,165419578,imu1_frame,0,0,0,,-0.03698535810731154,0.030881445830031426,0.715096041901517,0.6973636572448443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029737,0.030642,-0.398226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.563,1.249,-10.004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0226,-0.1498,0.4987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.418,+005.507,-000.427,-00.0226,-00.1498,+00.4987,+01.563,+01.249,-10.004,+00.029737,+00.030642,-00.398226*6E"
1731883668.1915185,2417,1731883668,190324306,imu1_frame,0,0,0,,-0.036785545808396276,0.03046034267728816,0.7137837575468488,0.6987358146008132,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013708,-0.122192,-0.011124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.24,1.087,-9.468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0209,-0.1465,0.4949,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.199,+005.456,-000.456,-00.0209,-00.1465,+00.4949,+01.240,+01.087,-09.468,+00.013708,-00.122192,-00.011124*64"
1731883668.2170007,2418,1731883668,215619087,imu1_frame,0,0,0,,-0.0360101887382434,0.029553244613801,0.7143587890820501,0.69822732150859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.05172,-0.016686,0.165758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.947,0.525,-10.711,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0194,-0.1498,0.4984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.287,+005.320,-000.464,-00.0194,-00.1498,+00.4984,+00.947,+00.525,-10.711,-00.051720,-00.016686,+00.165758*68"
