Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1731877835.196512,1,1731877835,192448139,imu1_frame,0,0,0,,-0.04471472409590676,-0.0403414874349174,0.23393990830642863,0.9703840874324687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028581,-0.061779,-0.132057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.727,1.709,-9.127,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4018,-0.0349,0.493,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+027.283,-003.289,-006.075,+00.4018,-00.0349,+00.4930,+00.727,+01.709,-09.127,+00.028581,-00.061779,-00.132057*61"
1731877835.218904,2,1731877835,217221021,imu1_frame,0,0,0,,-0.04395394268639554,-0.041417967961147314,0.23204692634255367,0.9708279079359348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018604,-0.051104,-0.218525,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.48,1.13,-10.252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4037,-0.0317,0.4952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+027.066,-003.441,-006.013,+00.4037,-00.0317,+00.4952,+00.480,+01.130,-10.252,+00.018604,-00.051104,-00.218525*6A"
1731877835.2450116,3,1731877835,242289781,imu1_frame,0,0,0,,-0.04487729781419174,-0.04019440903319487,0.2288597534861922,0.9715933567380994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.064292,0.227553,-0.244449,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.523,1.466,-10.247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4021,-0.0314,0.4947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.684,-003.300,-006.072,+00.4021,-00.0314,+00.4947,+00.523,+01.466,-10.247,-00.064292,+00.227553,-00.244449*69"
1731877835.272383,4,1731877835,267368078,imu1_frame,0,0,0,,-0.046023924391983086,-0.037093840489926616,0.22590665595359175,0.9723538595476106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.039129,0.261234,-0.245594,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.544,1.148,-9.853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4011,-0.0325,0.4973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+026.316,-002.943,-006.108,+00.4011,-00.0325,+00.4973,+00.544,+01.148,-09.853,+00.039129,+00.261234,-00.245594*67"
1731877835.2946625,5,1731877835,292421340,imu1_frame,0,0,0,,-0.04515319165733986,-0.03405288125435486,0.2221109757351453,0.9733798359424825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.138143,0.23293,-0.355983,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344,1.039,-10.111,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3975,-0.029,0.4965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+025.845,-002.650,-005.920,+00.3975,-00.0290,+00.4965,+00.344,+01.039,-10.111,+00.138143,+00.232930,-00.355983*68"
1731877835.320536,6,1731877835,317253828,imu1_frame,0,0,0,,-0.043495370776330124,-0.03154701777383469,0.2174658917282695,0.9745878740911131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.1541,0.157764,-0.407944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023,1.345,-10.51,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3963,-0.0217,0.5011,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+025.278,-002.440,-005.658,+00.3963,-00.0217,+00.5011,-00.023,+01.345,-10.510,+00.154100,+00.157764,-00.407944*6C"
1731877835.3472748,7,1731877835,342320680,imu1_frame,0,0,0,,-0.04298145094311893,-0.03007482052809573,0.21316116673058474,0.975607716781229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0319,0.088019,-0.315295,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.29,1.322,-10.894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3948,-0.0192,0.4971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.762,-002.313,-005.553,+00.3948,-00.0192,+00.4971,-00.290,+01.322,-10.894,+00.031900,+00.088019,-00.315295*6E"
1731877835.370077,8,1731877835,367363691,imu1_frame,0,0,0,,-0.044782083390192205,-0.028652072547734317,0.2096861680420334,0.9763223518274082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.198536,0.248197,-0.274756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.316,0.797,-11.3,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.394,-0.0193,0.503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+024.349,-002.130,-005.712,+00.3940,-00.0193,+00.5030,-00.316,+00.797,-11.300,-00.198536,+00.248197,-00.274756*68"
1731877835.398097,9,1731877835,392805099,imu1_frame,0,0,0,,-0.04994526858301385,-0.0239619971350042,0.205177001504195,0.9771559194382542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.363876,0.565672,-0.381238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.041,1.03,-9.589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3893,-0.0209,0.5032,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+023.798,-001.509,-006.170,+00.3893,-00.0209,+00.5032,-00.041,+01.030,-09.589,-00.363876,+00.565672,-00.381238*6F"
1731877835.427645,10,1731877835,417337417,imu1_frame,0,0,0,,-0.05384980299278789,-0.018950864470384306,0.20030355607627168,0.9780692965616818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.125147,0.367259,-0.337595,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.184,1.47,-7.859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3837,-0.0207,0.5059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+023.198,-000.888,-006.485,+00.3837,-00.0207,+00.5059,+00.184,+01.470,-07.859,-00.125147,+00.367259,-00.337595*61"
1731877835.4460485,11,1731877835,442321300,imu1_frame,0,0,0,,-0.05309230113410391,-0.018003159508550904,0.1968102700494098,0.9788374795700632,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.237613,-0.166253,-0.274177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.038,1.054,-7.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3808,-0.0201,0.5042,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+022.783,-000.822,-006.375,+00.3808,-00.0201,+00.5042,-00.038,+01.054,-07.528,+00.237613,-00.166253,-00.274177*6C"
1731877835.4681702,12,1731877835,467206001,imu1_frame,0,0,0,,-0.047306588367686565,-0.023260916219148192,0.1935995357734089,0.9796633279969076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.3691,-0.606751,-0.346992,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.364,0.076,-9.942,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3879,-0.0136,0.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+022.437,-001.562,-005.839,+00.3879,-00.0136,+00.5070,-00.364,+00.076,-09.942,+00.369100,-00.606751,-00.346992*67"
1731877835.4947674,13,1731877835,492260694,imu1_frame,0,0,0,,-0.044062515226314616,-0.02816033659178918,0.18856523568245706,0.9806674472454908,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01214,-0.176431,-0.494368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.603,0.135,-11.388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3932,-0.01,0.4995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.876,-002.213,-005.573,+00.3932,-00.0100,+00.4995,-00.603,+00.135,-11.388,-00.012140,-00.176431,-00.494368*6C"
1731877835.5210028,14,1731877835,517260313,imu1_frame,0,0,0,,-0.04642834672562872,-0.027786303772613118,0.1824006253750423,0.9817343539908208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.205836,0.13264,-0.479786,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.252,0.981,-9.229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3943,-0.0073,0.5033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+021.160,-002.156,-005.818,+00.3943,-00.0073,+00.5033,-00.252,+00.981,-09.229,-00.205836,+00.132640,-00.479786*6A"
1731877835.5463827,15,1731877835,542311429,imu1_frame,0,0,0,,-0.045895554198783835,-0.029093573764297307,0.17700056928641125,0.9827094995687657,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.120638,-0.266941,-0.416012,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006,1.233,-8.612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3943,-0.0057,0.5004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+020.539,-002.346,-005.773,+00.3943,-00.0057,+00.5004,-00.006,+01.233,-08.612,+00.120638,-00.266941,-00.416012*66"
1731877835.572032,16,1731877835,567204952,imu1_frame,0,0,0,,-0.04314551816591967,-0.033839278670634326,0.1726960907017435,0.9834477249643626,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.108135,-0.406322,-0.372108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.255,1.091,-10.214,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4006,-0.0011,0.5007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+020.063,-002.961,-005.548,+00.4006,-00.0011,+00.5007,-00.255,+01.091,-10.214,+00.108135,-00.406322,-00.372108*62"
1731877835.596343,17,1731877835,592198371,imu1_frame,0,0,0,,-0.04145349488122602,-0.037341324856514056,0.169530319317675,0.9839444618738089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.08659,-0.178736,-0.234045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.497,0.941,-10.917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4048,0.0025,0.4981,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.713,-003.407,-005.417,+00.4048,+00.0025,+00.4981,-00.497,+00.941,-10.917,+00.086590,-00.178736,-00.234045*6D"
1731877835.6197138,18,1731877835,617612600,imu1_frame,0,0,0,,-0.04090713930362002,-0.03779098065464302,0.16777447529523626,0.9842510722242384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01436,0.001319,-0.114829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.301,0.294,-9.992,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4058,0.0027,0.4973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.510,-003.478,-005.358,+00.4058,+00.0027,+00.4973,-00.301,+00.294,-09.992,+00.014360,+00.001319,-00.114829*69"
1731877835.6453733,19,1731877835,642073631,imu1_frame,0,0,0,,-0.04031035516642373,-0.037833859234329956,0.16543240765570075,0.9846703980820342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.062321,0.003173,-0.26938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.141,0.007,-9.658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4054,0.0047,0.4951,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+019.236,-003.507,-005.283,+00.4054,+00.0047,+00.4951,-00.141,+00.007,-09.658,+00.062321,+00.003173,-00.269380*60"
1731877835.6700387,20,1731877835,667296886,imu1_frame,0,0,0,,-0.03951336680658006,-0.03722289498167316,0.16148765203709572,0.9853805803710248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.029003,0.086542,-0.320962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.141,1.058,-9.192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4078,0.0087,0.4984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.771,-003.474,-005.167,+00.4078,+00.0087,+00.4984,+00.141,+01.058,-09.192,+00.029003,+00.086542,-00.320962*60"
1731877835.6953259,21,1731877835,692195892,imu1_frame,0,0,0,,-0.03933214753036709,-0.03664626933388829,0.15903589252884945,0.9858081040456658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035265,-0.008246,-0.127943,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.216,1.064,-8.757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4041,0.009,0.4968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.482,-003.425,-005.127,+00.4041,+00.0090,+00.4968,+00.216,+01.064,-08.757,+00.035265,-00.008246,-00.127943*6B"
1731877835.722755,22,1731877835,717190504,imu1_frame,0,0,0,,-0.03791609536918422,-0.03743295772022133,0.15784601003443602,0.9860252433403922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.101743,-0.085174,-0.137514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.188,0.513,-9.358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4076,0.012,0.4973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.344,-003.546,-004.977,+00.4076,+00.0120,+00.4973,+00.188,+00.513,-09.358,+00.101743,-00.085174,-00.137514*6F"
1731877835.7448657,23,1731877835,742173910,imu1_frame,0,0,0,,-0.03604403508506401,-0.03797357401207706,0.15626294119885414,0.9863268872029289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.167294,-0.032955,-0.141596,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.262,0.739,-9.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4063,0.0136,0.4973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.157,-003.649,-004.769,+00.4063,+00.0136,+00.4973,+00.262,+00.739,-09.807,+00.167294,-00.032955,-00.141596*6E"
1731877835.769695,24,1731877835,767207384,imu1_frame,0,0,0,,-0.03454054350530476,-0.03724155445261534,0.15570791022144237,0.9864963579105511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.112408,0.070683,-0.023846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.247,0.579,-9.679,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4076,0.0163,0.5009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.083,-003.596,-004.583,+00.4076,+00.0163,+00.5009,+00.247,+00.579,-09.679,+00.112408,+00.070683,-00.023846*66"
1731877835.7934833,25,1731877835,792116403,imu1_frame,0,0,0,,-0.033596741737264076,-0.03662067018348257,0.15610240997747898,0.9864898494455863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.093126,-0.013136,0.022196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.216,-0.137,-9.528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4061,0.0158,0.4984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.122,-003.541,-004.466,+00.4061,+00.0158,+00.4984,+00.216,-00.137,-09.528,+00.093126,-00.013136,+00.022196*6C"
1731877835.8215504,26,1731877835,817165374,imu1_frame,0,0,0,,-0.031542544631993685,-0.037233609028841944,0.15573825923678372,0.9865922769040523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.168037,-0.080804,-0.114728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.053,-0.35,-10.47,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4082,0.0215,0.4982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+018.076,-003.649,-004.243,+00.4082,+00.0215,+00.4982,+00.053,-00.350,-10.470,+00.168037,-00.080804,-00.114728*64"
1731877835.8472896,27,1731877835,842092752,imu1_frame,0,0,0,,-0.030960738215519763,-0.036376006807894525,0.15371088067800484,0.9869605787360782,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024048,0.195732,-0.207793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.078,0.174,-10.964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4056,0.0209,0.4969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.834,-003.571,-004.154,+00.4056,+00.0209,+00.4969,-00.078,+00.174,-10.964,-00.024048,+00.195732,-00.207793*63"
1731877835.870384,28,1731877835,867151021,imu1_frame,0,0,0,,-0.03229648764715256,-0.032651640992817976,0.151102252240713,0.9874507160329153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.043828,0.348952,-0.185148,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.105,0.945,-10.019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.4051,0.0223,0.5009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.516,-003.137,-004.230,+00.4051,+00.0223,+00.5009,-00.105,+00.945,-10.019,-00.043828,+00.348952,-00.185148*66"
1731877835.8953214,29,1731877835,892294168,imu1_frame,0,0,0,,-0.03236976159593363,-0.028981701229974063,0.1495124522535438,0.9878047813961879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.097295,0.24868,-0.077481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.123,1.319,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3999,0.0201,0.5,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.313,-002.727,-004.169,+00.3999,+00.0201,+00.5000,-00.123,+01.319,-09.481,+00.097295,+00.248680,-00.077481*6A"
1731877835.9196236,30,1731877835,917127609,imu1_frame,0,0,0,,-0.03026967943456211,-0.026407828573162456,0.14996788114962148,0.987874489862185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.271626,0.161788,0.054917,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.291,0.597,-10.076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3982,0.0252,0.5041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.348,-002.470,-003.887,+00.3982,+00.0252,+00.5041,-00.291,+00.597,-10.076,+00.271626,+00.161788,+00.054917*6F"
1731877835.9471672,31,1731877835,942211151,imu1_frame,0,0,0,,-0.029253794880078923,-0.022803090479709725,0.1495413584399511,0.988059520811182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.035772,0.350452,-0.150418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.187,0.078,-9.803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3938,0.0261,0.5019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.280,-002.081,-003.708,+00.3938,+00.0261,+00.5019,-00.187,+00.078,-09.803,-00.035772,+00.350452,-00.150418*67"
1731877835.9723613,32,1731877835,967119932,imu1_frame,0,0,0,,-0.03323581163510432,-0.01878104508652594,0.14591570058855377,0.9885601961904824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.368109,0.369286,-0.335509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.232,1.613,-8.768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.392,0.0252,0.5102,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.849,-001.572,-004.084,+00.3920,+00.0252,+00.5102,+00.232,+01.613,-08.768,-00.368109,+00.369286,-00.335509*63"
1731877835.9958744,33,1731877835,992131948,imu1_frame,0,0,0,,-0.03594168598787707,-0.016647096746640052,0.14291995207760508,0.9889413312610571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.034457,0.056529,-0.144158,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.356,2.505,-8.48,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3862,0.022,0.508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.496,-001.298,-004.351,+00.3862,+00.0220,+00.5080,+00.356,+02.505,-08.480,+00.034457,+00.056529,-00.144158*66"
1731877836.0202959,34,1731877836,17101526,imu1_frame,0,0,0,,-0.03153778415579377,-0.01890570689045737,0.14379153737690292,0.9889246362571323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.412709,-0.439037,0.238745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.299,1.9,-9.301,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3894,0.0285,0.5086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.601,-001.623,-003.890,+00.3894,+00.0285,+00.5086,+00.299,+01.900,-09.301,+00.412709,-00.439037,+00.238745*65"
1731877836.0449643,35,1731877836,42179107,imu1_frame,0,0,0,,-0.026549051055469897,-0.027022652938765254,0.1496691293215381,0.9880101597880144,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.193801,-0.876276,0.503472,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.385,-1.143,-11.18,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3962,0.0304,0.5006,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+017.307,-002.605,-003.475,+00.3962,+00.0304,+00.5006,-00.385,-01.143,-11.180,+00.193801,-00.876276,+00.503472*6D"
