Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1731877513.8161027,12,1731877513,813475131,imu1_frame,0,0,0,,-0.03368744497018686,-0.020665223164775023,0.5050619184776188,0.8621778024900884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.045543,-0.02911,-0.009821,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.155,0.586,-9.95,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3172,-0.1438,0.5023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.727,-000.092,-004.529,+00.3172,-00.1438,+00.5023,-00.155,+00.586,-09.950,+00.045543,-00.029110,-00.009821*65"
1731877513.8430955,13,1731877513,839349269,imu1_frame,0,0,0,,-0.03385511431241145,-0.02022384488414859,0.5050041700114066,0.8622155273503753,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027042,0.065344,0.003224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.094,0.683,-9.424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3182,-0.1419,0.5013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.717,-000.039,-004.520,+00.3182,-00.1419,+00.5013,-00.094,+00.683,-09.424,-00.027042,+00.065344,+00.003224*6D"
1731877513.8654406,14,1731877513,863727331,imu1_frame,0,0,0,,-0.03362293882139643,-0.019895684969850204,0.5048212189911975,0.8623393743537602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.080208,-0.033185,-0.034036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012,0.794,-8.972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3169,-0.1438,0.5013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.691,-000.021,-004.478,+00.3169,-00.1438,+00.5013,-00.012,+00.794,-08.972,+00.080208,-00.033185,-00.034036*69"
1731877513.8934548,15,1731877513,889422893,imu1_frame,0,0,0,,-0.031351337313659605,-0.02041119694243653,0.5045232734692013,0.8625872380321562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.162365,-0.17382,-0.032095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014,0.868,-9.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3177,-0.1438,0.5015,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.654,-000.205,-004.283,+00.3177,-00.1438,+00.5015,-00.014,+00.868,-09.505,+00.162365,-00.173820,-00.032095*63"
1731877513.9186444,16,1731877513,913593769,imu1_frame,0,0,0,,-0.0279578866991767,-0.02096300888708495,0.5043032606969228,0.8628192916713022,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.217545,-0.143457,-0.014044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.063,0.983,-10.163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3199,-0.1386,0.501,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.627,-000.457,-003.979,+00.3199,-00.1386,+00.5010,-00.063,+00.983,-10.163,+00.217545,-00.143457,-00.014044*62"
1731877513.9432442,17,1731877513,940061330,imu1_frame,0,0,0,,-0.02513316908574189,-0.02045222724173933,0.504532032344883,0.8627847115882976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.167683,-0.033028,0.026965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.071,0.774,-10.163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.323,-0.1357,0.5013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.654,-000.569,-003.670,+00.3230,-00.1357,+00.5013,-00.071,+00.774,-10.163,+00.167683,-00.033028,+00.026965*6C"
1731877513.965443,18,1731877513,963523864,imu1_frame,0,0,0,,-0.02347322134468201,-0.019763213170545062,0.5047792304627448,0.8627029336789799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.151459,-0.03701,-0.009308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.034,0.466,-9.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3225,-0.1354,0.5019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.683,-000.596,-003.466,+00.3225,-00.1354,+00.5019,-00.034,+00.466,-09.736,+00.151459,-00.037010,-00.009308*64"
1731877513.9916332,19,1731877513,989230871,imu1_frame,0,0,0,,-0.0196062273331993,-0.01895653445454719,0.5039807340356934,0.8632842320881784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.348913,-0.117433,-0.107784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.015,0.739,-10.042,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3228,-0.1316,0.5032,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.572,-000.743,-003.036,+00.3228,-00.1316,+00.5032,-00.015,+00.739,-10.042,+00.348913,-00.117433,-00.107784*66"
1731877514.015362,20,1731877514,13450145,imu1_frame,0,0,0,,-0.014946504963929526,-0.017644215249001886,0.5031320187653137,0.8639001420018116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.435827,-0.076548,-0.076122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.05,0.946,-10.687,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.325,-0.1251,0.5033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.452,-000.885,-002.498,+00.3250,-00.1251,+00.5033,-00.050,+00.946,-10.687,+00.435827,-00.076548,-00.076122*68"
1731877514.041333,21,1731877514,39308786,imu1_frame,0,0,0,,-0.010634845876423014,-0.01440450780194528,0.5031627473477661,0.8640061688955794,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.373871,0.161854,0.0707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.117,0.734,-10.766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3256,-0.1194,0.5082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.443,-000.813,-001.884,+00.3256,-00.1194,+00.5082,-00.117,+00.734,-10.766,+00.373871,+00.161854,+00.070700*65"
1731877514.0669167,22,1731877514,63613414,imu1_frame,0,0,0,,-0.009297071936977677,-0.010069648519399321,0.5043218932139429,0.8634069693123855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.198722,0.274046,0.092517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.068,-0.209,-9.932,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3216,-0.1154,0.5084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.585,-000.459,-001.502,+00.3216,-00.1154,+00.5084,-00.068,-00.209,-09.932,+00.198722,+00.274046,+00.092517*68"
1731877514.0926986,23,1731877514,89195251,imu1_frame,0,0,0,,-0.010164877700538873,-0.006266062437527829,0.5046620468186785,0.8632344005098754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.062449,0.292296,-0.029116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001,-0.733,-9.714,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3182,-0.1162,0.5092,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.623,-000.032,-001.368,+00.3182,-00.1162,+00.5092,+00.001,-00.733,-09.714,+00.062449,+00.292296,-00.029116*69"
1731877514.1178036,24,1731877514,113513469,imu1_frame,0,0,0,,-0.00964225418728529,-0.002426962575870458,0.5026632790380522,0.864425106468777,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.262231,0.260716,-0.252873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.17,0.169,-10.327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3144,-0.1113,0.5116,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.353,+000.315,-001.095,+00.3144,-00.1113,+00.5116,+00.170,+00.169,-10.327,+00.262231,+00.260716,-00.252873*60"
1731877514.1423082,25,1731877514,139146566,imu1_frame,0,0,0,,-0.009878676317630342,0.0026125675360221512,0.5007443939596602,0.8655348855840843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.195181,0.474956,-0.117354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.31,1.165,-10.899,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3124,-0.1073,0.5165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.096,+000.826,-000.830,+00.3124,-00.1073,+00.5165,+00.310,+01.165,-10.899,+00.195181,+00.474956,-00.117354*63"
1731877514.1664338,26,1731877514,163368701,imu1_frame,0,0,0,,-0.013322110665355998,0.010032227303356116,0.5011801071030015,0.8651822790759054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061695,0.759024,0.111082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.341,0.837,-10.346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.3046,-0.1089,0.5199,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.154,+001.760,-000.745,+00.3046,-00.1089,+00.5199,+00.341,+00.837,-10.346,+00.061695,+00.759024,+00.111082*6C"
1731877514.1958368,27,1731877514,191050291,imu1_frame,0,0,0,,-0.01885505366396173,0.01887783586967371,0.503135684912595,0.8637954600666413,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.039313,0.815628,0.218479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38,0.032,-9.067,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2939,-0.1103,0.5195,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.419,+002.957,-000.779,+00.2939,-00.1103,+00.5195,+00.380,+00.032,-09.067,-00.039313,+00.815628,+00.218479*66"
1731877514.2148128,28,1731877514,213483333,imu1_frame,0,0,0,,-0.0220287951358387,0.026111376508286828,0.5046813466504398,0.8626295071146154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.142999,0.493491,0.073288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.555,-0.821,-8.892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2826,-0.1086,0.5206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.637,+003.858,-000.669,+00.2826,-00.1086,+00.5206,+00.555,-00.821,-08.892,+00.142999,+00.493491,+00.073288*6A"
1731877514.240793,29,1731877514,239138603,imu1_frame,0,0,0,,-0.021220421133556638,0.03196257826400531,0.5034016699776117,0.8632003510086076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.428728,0.325342,-0.181655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.725,-0.416,-9.983,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2797,-0.1065,0.527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.490,+004.390,-000.256,+00.2797,-00.1065,+00.5270,+00.725,-00.416,-09.983,+00.428728,+00.325342,-00.181655*61"
1731877514.2655635,30,1731877514,264041185,imu1_frame,0,0,0,,-0.01654912445466114,0.040256463736974904,0.5003868915319173,0.8647071772514688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.672775,0.473158,-0.243978,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.725,-0.002,-9.96,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2747,-0.0976,0.5294,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+060.143,+004.944,+000.671,+00.2747,-00.0976,+00.5294,+00.725,-00.002,-09.960,+00.672775,+00.473158,-00.243978*6A"
1731877514.291564,31,1731877514,289388656,imu1_frame,0,0,0,,-0.014301602927695946,0.04892028352538463,0.4975580017520032,0.8659320440462103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.408774,0.480375,-0.236709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.923,0.074,-8.768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2702,-0.0908,0.5308,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+059.831,+005.679,+001.377,+00.2702,-00.0908,+00.5308,+00.923,+00.074,-08.768,+00.408774,+00.480375,-00.236709*6F"
1731877514.3181634,32,1731877514,315580368,imu1_frame,0,0,0,,-0.011934801149502365,0.05488726554709522,0.4951373522464566,0.8669970882377016,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.352808,0.179456,-0.127485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.041,0.096,-7.978,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2646,-0.0829,0.5327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+059.565,+006.142,+001.940,+00.2646,-00.0829,+00.5327,+01.041,+00.096,-07.978,+00.352808,+00.179456,-00.127485*62"
1731877514.34206,33,1731877514,339203119,imu1_frame,0,0,0,,-0.009311226652080281,0.0556810636924263,0.4949398883904154,0.8670913602870212,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.140903,-0.225787,0.069686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.928,-0.866,-7.859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2654,-0.08,0.5375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+059.555,+006.072,+002.246,+00.2654,-00.0800,+00.5375,+00.928,-00.866,-07.859,+00.140903,-00.225787,+00.069686*62"
1731877514.367117,34,1731877514,364120721,imu1_frame,0,0,0,,-0.005029068393881168,0.05134943491663759,0.4946307444440584,0.8675703836897316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.166806,-0.642872,-0.131525,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.042,-1.444,-8.551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2699,-0.0786,0.5335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+059.492,+005.398,+002.422,+00.2699,-00.0786,+00.5335,+01.042,-01.444,-08.551,+00.166806,-00.642872,-00.131525*6F"
